transaction_id,beneficiary_ref,scheme,amount,transaction_date,withdrawn,withdrawal_channel,device_id,time_to_withdraw_hours
1111119228,41841,MGNREGA,11336.39,2026-04-30 00:10:36,True,ATM,,55.14
1111119229,15992,PM-KISAN,11099.68,2026-04-19 08:52:23,True,Bank,,105.07
1111119230,30158,PM-KISAN,11012.2,2026-04-13 17:34:22,True,Bank,,82.2
1111119231,29673,MGNREGA,10086.65,2026-04-12 21:38:12,True,Online,DEV0019,89.25
1111119232,24539,PMAY,11208.82,2026-04-18 16:10:54,True,Bank,,57.88
1111119233,47399,PM-KISAN,11911.36,2026-04-25 16:13:22,True,AEPS,,84.08
1111119234,24780,MGNREGA,11854.01,2026-04-21 03:09:00,True,Online,DEV0118,48.6
1111119235,29239,MGNREGA,10810.39,2026-04-13 05:20:15,True,AEPS,,100.96
1111119236,24830,PM-KISAN,10251.04,2026-04-22 02:01:07,True,AEPS,,61.1
1111119237,23945,PMAY,10641.0,2026-04-26 01:38:13,True,AEPS,,81.64
1111119238,23946,MGNREGA,10872.49,2026-04-18 14:27:31,True,AEPS,,112.76
1111119239,44741,PM-KISAN,10911.91,2026-04-13 14:17:08,True,Online,DEV0124,84.88
1111119240,39784,MGNREGA,10804.3,2026-04-20 01:58:49,True,Bank,,85.6
1111119241,3177,PMAY,10601.93,2026-04-28 13:45:38,True,Online,DEV0164,62.75
1111119242,11094,PMAY,11132.97,2026-04-08 04:58:46,True,Online,DEV0121,114.81
1111119243,45721,PMAY,11004.44,2026-04-07 21:43:00,True,ATM,,62.93
1111119244,18100,PM-KISAN,11913.16,2026-04-07 18:47:46,True,ATM,,49.87
1111119245,29261,MGNREGA,10319.95,2026-04-04 05:23:40,True,Online,DEV0044,82.59
1111119246,31575,PMAY,10495.58,2026-04-17 11:56:22,True,AEPS,,72.18
1111119247,27365,PM-KISAN,10199.51,2026-04-21 01:34:31,True,Bank,,104.69
1111119248,46611,PM-KISAN,10806.8,2026-04-06 01:08:23,True,AEPS,,48.28
1111119249,47054,PMAY,11666.78,2026-04-01 17:37:30,True,Online,DEV0058,106.06
1111119250,14232,PMAY,10915.21,2026-04-18 06:29:00,True,AEPS,,86.82
1111119251,36303,PM-KISAN,10564.51,2026-04-04 22:06:53,True,AEPS,,71.15
1111119252,4233,PMAY,10247.22,2026-04-04 03:56:29,True,ATM,,82.26
1111119253,44567,PMAY,10384.09,2026-04-09 18:30:36,True,AEPS,,107.26
1111119254,36865,MGNREGA,10970.66,2026-04-11 02:44:25,True,Online,DEV0017,59.54
1111119255,42204,PM-KISAN,10922.43,2026-04-11 15:58:45,True,ATM,,59.31
1111119256,24877,PMAY,10964.49,2026-04-14 17:02:56,True,Online,DEV0051,110.43
1111119257,18520,PMAY,10579.91,2026-04-17 00:44:12,True,ATM,,103.28
1111119258,29818,MGNREGA,11602.13,2026-04-05 19:18:06,True,AEPS,,10.83
1111119259,24000,PM-KISAN,11965.37,2026-04-28 08:11:04,True,Online,DEV0014,86.29
1111119260,17587,PM-KISAN,10004.77,2026-04-22 00:58:16,True,Online,DEV0081,117.05
1111119261,18069,PMAY,10607.03,2026-04-14 04:55:22,True,AEPS,,90.72
1111119262,6218,PMAY,10402.72,2026-04-10 20:14:53,True,AEPS,,50.15
1111119263,45462,PMAY,11131.98,2026-04-29 15:01:03,True,ATM,,79.56
1111119264,4073,PM-KISAN,10785.42,2026-04-21 08:03:22,True,Online,DEV0160,50.55
1111119265,19581,PMAY,11150.88,2026-04-20 15:15:16,True,AEPS,,82.38
1111119266,15129,PM-KISAN,11716.78,2026-04-11 05:25:46,True,Bank,,75.48
1111119267,23307,PMAY,10509.75,2026-04-16 10:34:32,True,AEPS,,91.07
1111119268,18171,PM-KISAN,24134.81,2026-04-11 00:17:05,True,ATM,,50.41
1111119269,16190,MGNREGA,11684.41,2026-04-21 08:52:39,True,Online,DEV0022,101.0
1111119270,21767,PM-KISAN,11773.93,2026-04-04 20:22:38,True,ATM,,92.98
1111119271,1611,MGNREGA,11254.68,2026-04-29 21:13:39,True,ATM,,80.24
1111119272,5779,PMAY,10028.31,2026-04-17 02:04:08,True,Bank,,89.43
1111119273,25357,PMAY,11763.01,2026-04-18 02:53:03,True,Bank,,52.14
1111119274,48074,PMAY,11220.43,2026-04-07 03:57:03,True,Online,DEV0166,101.51
1111119275,25753,PMAY,10209.67,2026-04-03 01:53:29,True,ATM,,71.86
1111119276,13040,PMAY,11325.64,2026-04-15 05:19:39,True,ATM,,93.43
1111119277,15185,PMAY,20900.9,2026-04-30 06:50:28,True,ATM,,90.15
1111119278,5403,PMAY,11051.81,2026-04-27 23:27:16,True,Bank,,96.72
1111119279,47301,PMAY,10532.91,2026-04-26 15:15:04,True,ATM,,112.24
1111119280,34731,MGNREGA,11001.1,2026-04-07 00:59:56,True,Bank,,86.21
1111119281,25905,MGNREGA,11701.46,2026-04-26 12:01:24,True,Bank,,67.2
1111119282,38375,PM-KISAN,10376.0,2026-04-08 05:14:56,True,Bank,,84.99
1111119283,25784,MGNREGA,11974.55,2026-04-11 09:26:30,True,Online,DEV0150,117.17
1111119284,45033,MGNREGA,10846.03,2026-04-12 22:18:47,True,AEPS,,97.84
1111119285,14832,PM-KISAN,11161.27,2026-04-04 08:23:52,True,Bank,,60.4
1111119286,28516,PMAY,11382.53,2026-04-15 01:43:21,True,AEPS,,83.12
1111119287,7546,PMAY,11343.03,2026-04-23 19:55:23,True,Online,DEV0129,74.39
1111119288,24631,PMAY,10066.26,2026-04-15 21:54:40,True,Online,DEV0129,50.12
1111119289,3997,PMAY,10378.54,2026-04-19 08:15:32,True,AEPS,,63.47
1111119290,28039,MGNREGA,10268.6,2026-04-19 12:34:36,True,Online,DEV0165,49.81
1111119291,33066,MGNREGA,11921.27,2026-04-18 04:23:15,True,Bank,,62.5
1111119292,14708,PMAY,11860.42,2026-04-26 05:06:21,True,Online,DEV0107,70.94
1111119293,9531,PMAY,11294.79,2026-04-14 12:21:58,True,Online,DEV0123,58.12
1111119294,48119,MGNREGA,10967.7,2026-04-29 03:22:40,True,ATM,,79.92
1111119295,39632,PM-KISAN,10246.54,2026-04-25 06:50:22,True,Online,DEV0177,51.9
1111119296,14558,MGNREGA,10387.48,2026-04-04 04:28:56,True,Bank,,57.63
1111119297,23331,MGNREGA,11002.98,2026-04-18 16:46:23,True,AEPS,,68.42
1111119298,45002,PM-KISAN,10960.64,2026-04-17 07:08:46,True,Bank,,49.42
1111119299,43087,PM-KISAN,11396.3,2026-04-30 18:22:08,True,Bank,,55.8
1111119300,6446,PMAY,10143.73,2026-04-23 04:03:06,True,ATM,,72.93
1111119301,7295,MGNREGA,26626.03,2026-04-03 13:42:14,True,Online,DEV0079,65.15
1111119302,38161,PM-KISAN,11259.74,2026-04-05 19:50:07,True,Online,DEV0087,61.27
1111119303,32267,PM-KISAN,10825.63,2026-04-22 22:28:16,True,Bank,,80.39
1111119304,4606,PMAY,11139.49,2026-04-23 05:09:34,False,ATM,,87.77
1111119305,41839,MGNREGA,11625.04,2026-04-08 15:39:24,True,Bank,,56.16
1111119306,18464,PMAY,11656.02,2026-04-01 09:30:18,True,Online,DEV0125,95.84
1111119307,30339,MGNREGA,11917.76,2026-04-11 13:42:56,True,Online,DEV0065,106.99
1111119308,4608,PM-KISAN,10733.06,2026-04-24 07:57:41,True,ATM,,115.39
1111119309,43343,MGNREGA,10171.12,2026-04-22 02:41:42,True,AEPS,,64.46
1111119310,16687,PMAY,11719.38,2026-04-05 11:24:58,True,AEPS,,56.08
1111119311,48888,MGNREGA,10832.29,2026-04-28 02:57:44,True,Bank,,70.89
1111119312,24554,PM-KISAN,10748.67,2026-04-10 19:17:09,True,Online,DEV0138,91.13
1111119313,21775,PMAY,10854.32,2026-04-23 06:40:41,True,Online,DEV0021,96.98
1111119314,3664,PM-KISAN,11363.15,2026-04-17 05:40:14,True,AEPS,,82.77
1111119315,22415,PMAY,11949.54,2026-04-05 00:03:36,True,Bank,,53.3
1111119316,28747,PM-KISAN,10034.0,2026-04-27 13:08:39,True,Bank,,114.87
1111119317,46367,PM-KISAN,11704.58,2026-04-02 01:35:09,True,Bank,,89.12
1111119318,44788,PM-KISAN,11602.82,2026-04-01 22:53:32,True,AEPS,,104.87
1111119319,3240,MGNREGA,10210.94,2026-04-09 20:23:33,True,Bank,,109.91
1111119320,32603,PM-KISAN,11114.36,2026-04-27 03:46:47,True,AEPS,,79.27
1111119321,12509,PM-KISAN,11988.44,2026-04-25 21:39:57,True,Online,DEV0156,59.58
1111119322,21385,PM-KISAN,11600.55,2026-04-03 17:54:36,True,Bank,,78.4
1111119323,10271,MGNREGA,11478.11,2026-04-30 19:27:37,True,ATM,,87.6
1111119324,3038,PMAY,11566.38,2026-04-11 10:39:42,True,AEPS,,75.69
1111119325,19965,PMAY,10060.83,2026-04-22 04:22:00,True,AEPS,,95.52
1111119326,9278,PMAY,10126.91,2026-04-16 22:48:09,True,Bank,,87.74
1111119327,41637,PM-KISAN,11307.07,2026-04-26 18:16:33,True,ATM,,110.86
1111119328,3326,PMAY,10464.01,2026-04-21 07:16:24,True,ATM,,57.49
1111119329,22274,MGNREGA,10635.53,2026-04-28 09:52:57,True,AEPS,,97.39
1111119330,19537,PMAY,10076.63,2026-04-26 09:57:09,True,ATM,,48.93
1111119331,6208,PM-KISAN,11888.66,2026-04-18 09:41:31,True,Online,DEV0055,110.94
1111119332,16838,MGNREGA,11588.37,2026-04-25 22:41:38,True,ATM,,94.61
1111119333,49625,PM-KISAN,11658.23,2026-04-30 02:52:14,True,AEPS,,107.72
1111119334,339,MGNREGA,11621.07,2026-04-07 07:06:43,True,Bank,,58.59
1111119335,3758,PM-KISAN,10272.31,2026-04-01 01:11:51,True,Bank,,76.57
1111119336,6676,PM-KISAN,10408.39,2026-04-26 01:59:37,True,Bank,,99.13
1111119337,7002,PM-KISAN,11863.3,2026-04-06 10:54:23,True,Online,DEV0063,68.19
1111119338,44688,PM-KISAN,10367.58,2026-04-24 00:48:32,True,AEPS,,84.75
1111119339,43463,PMAY,10312.46,2026-04-19 14:05:57,True,AEPS,,102.95
1111119340,2411,PM-KISAN,10424.42,2026-04-30 23:25:06,True,Online,DEV0195,96.64
1111119341,38658,PM-KISAN,10721.68,2026-04-08 05:09:47,True,ATM,,118.7
1111119342,15993,PM-KISAN,11603.02,2026-04-19 17:06:41,True,AEPS,,112.65
1111119343,33932,PMAY,10087.08,2026-04-17 21:29:14,True,Bank,,10.19
1111119344,10788,PM-KISAN,10039.74,2026-04-23 20:37:04,True,Online,DEV0089,116.14
1111119345,22506,MGNREGA,10869.18,2026-04-10 11:19:16,True,Bank,,115.88
1111119346,41261,PM-KISAN,11411.15,2026-04-03 22:04:40,True,ATM,,87.35
1111119347,47615,PMAY,10113.61,2026-04-27 14:46:05,True,Online,DEV0082,88.41
1111119348,10741,MGNREGA,10884.81,2026-04-19 20:32:35,False,Online,DEV0157,71.34
1111119349,38536,MGNREGA,11023.12,2026-04-29 18:50:13,True,Bank,,113.91
1111119350,3016,PMAY,11454.27,2026-04-15 23:44:54,True,AEPS,,50.2
1111119351,12567,PM-KISAN,10744.41,2026-04-15 19:54:10,True,Bank,,94.46
1111119352,39275,MGNREGA,11689.15,2026-04-24 02:14:34,True,AEPS,,61.53
1111119353,48945,PMAY,11608.76,2026-04-25 19:46:57,True,AEPS,,117.02
1111119354,17032,PMAY,10269.82,2026-04-16 07:48:27,True,Online,DEV0013,50.05
1111119355,47107,MGNREGA,22998.67,2026-04-20 09:07:29,True,ATM,,65.98
1111119356,46121,PMAY,11014.74,2026-04-01 11:02:48,True,ATM,,53.81
1111119357,45524,PM-KISAN,11234.8,2026-04-22 12:22:33,True,Online,DEV0067,87.59
1111119358,35570,PM-KISAN,10475.08,2026-04-03 12:36:42,True,AEPS,,54.2
1111119359,21594,PM-KISAN,11176.55,2026-04-04 16:14:03,True,AEPS,,87.4
1111119360,8475,MGNREGA,10187.81,2026-04-04 17:51:22,True,Bank,,95.5
1111119361,10899,MGNREGA,11408.22,2026-04-09 01:54:12,True,Online,DEV0047,79.51
1111119362,45219,PM-KISAN,11462.08,2026-04-17 00:26:34,True,AEPS,,83.01
1111119363,7725,MGNREGA,11674.48,2026-04-14 15:19:16,True,Online,DEV0140,100.32
1111119364,12977,PMAY,10719.9,2026-04-29 19:01:39,True,AEPS,,110.86
1111119365,15418,PMAY,10617.98,2026-04-27 03:17:22,True,Bank,,75.01
1111119366,24939,MGNREGA,10481.04,2026-04-10 09:04:56,True,Bank,,52.4
1111119367,29319,MGNREGA,11346.43,2026-04-17 05:09:14,False,ATM,,73.54
1111119368,26852,PM-KISAN,10540.28,2026-04-21 10:43:21,True,ATM,,79.41
1111119369,2329,PM-KISAN,10019.62,2026-04-15 06:17:57,False,Online,DEV0200,67.65
1111119370,34913,PMAY,11430.51,2026-04-21 14:03:48,True,Bank,,56.89
1111119371,18826,PM-KISAN,11209.02,2026-04-14 00:18:09,True,AEPS,,70.53
1111119372,12635,PMAY,10059.48,2026-04-04 07:43:37,True,Bank,,87.95
1111119373,34077,PM-KISAN,10202.42,2026-04-05 17:35:45,True,AEPS,,92.26
1111119374,48732,MGNREGA,11024.12,2026-04-22 11:35:23,True,Online,DEV0098,115.75
1111119375,1342,PMAY,10364.24,2026-04-14 17:58:30,True,ATM,,100.92
1111119376,13001,PM-KISAN,10585.55,2026-04-08 14:36:38,True,AEPS,,87.07
1111119377,13763,PMAY,10550.45,2026-04-23 12:02:17,True,Online,DEV0148,87.17
1111119378,6951,MGNREGA,10276.67,2026-04-21 04:52:34,True,Online,DEV0085,62.77
1111119379,38518,PMAY,10313.35,2026-04-23 17:33:24,True,Online,DEV0011,97.77
1111119380,24216,PM-KISAN,11311.34,2026-04-18 03:15:02,True,ATM,,119.99
1111119381,16966,PM-KISAN,11791.57,2026-04-03 09:19:51,True,Bank,,114.45
1111119382,10178,PMAY,10813.8,2026-04-06 18:08:02,True,Online,DEV0150,77.86
1111119383,31027,MGNREGA,11657.89,2026-04-20 18:49:34,True,AEPS,,105.79
1111119384,33305,PMAY,11932.92,2026-04-27 21:44:18,True,AEPS,,102.67
1111119385,38175,PMAY,11397.64,2026-04-28 20:48:42,True,AEPS,,87.88
1111119386,21897,MGNREGA,11572.21,2026-04-17 00:04:49,True,AEPS,,101.17
1111119387,38211,PMAY,27522.55,2026-04-29 20:08:36,True,Bank,,77.25
1111119388,10894,PM-KISAN,10937.63,2026-04-08 17:21:39,True,Online,DEV0164,55.16
1111119389,31532,MGNREGA,11506.0,2026-04-23 22:14:07,True,ATM,,80.45
1111119390,35167,MGNREGA,10067.07,2026-04-11 08:19:24,True,Bank,,89.23
1111119391,761,PM-KISAN,11601.52,2026-04-07 10:19:15,True,ATM,,113.01
1111119392,44581,MGNREGA,10666.85,2026-04-10 10:45:36,True,AEPS,,98.2
1111119393,20716,PMAY,10797.15,2026-04-14 07:10:54,True,Bank,,106.08
1111119394,15424,PMAY,22869.96,2026-04-10 23:01:15,True,AEPS,,112.39
1111119395,586,PM-KISAN,10166.03,2026-04-19 04:58:05,True,AEPS,,60.76
1111119396,22215,PMAY,11205.93,2026-04-22 17:07:46,True,Online,DEV0094,119.93
1111119397,35991,MGNREGA,11235.41,2026-04-23 09:46:09,True,ATM,,78.8
1111119398,28908,PM-KISAN,11278.94,2026-04-10 15:18:27,True,ATM,,119.76
1111119399,24798,MGNREGA,11537.04,2026-04-04 11:01:47,True,ATM,,78.65
1111119400,20523,PMAY,11735.49,2026-04-13 23:20:00,True,AEPS,,103.27
1111119401,24895,PMAY,10277.07,2026-04-27 13:55:08,True,Bank,,53.45
1111119402,13711,MGNREGA,11058.63,2026-04-08 16:26:53,True,AEPS,,80.64
1111119403,41978,PMAY,11087.27,2026-04-08 09:36:24,True,Bank,,86.57
1111119404,14801,PMAY,11749.35,2026-04-24 12:55:22,True,ATM,,65.09
1111119405,49529,PM-KISAN,11291.28,2026-04-22 17:51:26,True,Bank,,116.34
1111119406,164,PM-KISAN,10088.64,2026-04-28 03:31:56,True,Online,DEV0113,66.96
1111119407,28542,MGNREGA,10140.12,2026-04-10 06:24:09,True,AEPS,,81.95
1111119408,2018,PM-KISAN,10320.81,2026-04-08 19:44:24,True,AEPS,,65.8
1111119409,25528,PMAY,10945.51,2026-04-17 12:40:28,True,Bank,,117.84
1111119410,16049,PMAY,11907.68,2026-04-29 06:49:35,True,Bank,,90.79
1111119411,36577,MGNREGA,10541.08,2026-04-16 16:53:42,True,AEPS,,93.58
1111119412,2477,PMAY,10993.52,2026-04-04 07:25:07,True,Bank,,114.21
1111119413,32927,PMAY,10244.7,2026-04-29 21:52:26,True,ATM,,71.96
1111119414,48816,PMAY,10613.34,2026-04-28 11:35:47,True,ATM,,72.12
1111119415,37586,PMAY,10940.48,2026-04-19 01:08:42,True,Online,DEV0072,58.56
1111119416,26760,PMAY,11693.44,2026-04-09 12:39:54,True,AEPS,,119.59
1111119417,12648,MGNREGA,11153.25,2026-04-28 00:03:30,True,Bank,,64.74
1111119418,31442,MGNREGA,10389.21,2026-04-07 03:08:39,True,Online,DEV0122,101.64
1111119419,41242,PM-KISAN,11545.83,2026-04-29 11:22:15,True,Online,DEV0083,83.5
1111119420,16025,PMAY,11853.18,2026-04-14 05:35:54,True,ATM,,54.99
1111119421,34926,MGNREGA,10504.25,2026-04-30 20:26:53,True,Online,DEV0069,88.61
1111119422,793,PMAY,10245.87,2026-04-14 14:54:29,True,ATM,,92.63
1111119423,16301,MGNREGA,11385.62,2026-04-30 11:39:29,True,ATM,,74.47
1111119424,42748,PM-KISAN,11131.88,2026-04-07 03:47:15,True,Bank,,93.65
1111119425,21236,PM-KISAN,11991.5,2026-04-12 11:57:33,True,Online,DEV0154,75.26
1111119426,2235,MGNREGA,10746.71,2026-04-25 15:24:52,True,Bank,,52.51
1111119427,28777,PMAY,11230.38,2026-04-04 09:13:54,True,Online,DEV0100,58.26
1111119428,8315,MGNREGA,11997.06,2026-04-19 21:47:36,True,AEPS,,76.8
1111119429,5195,PM-KISAN,11478.06,2026-04-18 17:16:25,True,Online,DEV0096,96.89
1111119430,37965,MGNREGA,10175.08,2026-04-20 03:39:02,True,AEPS,,92.85
1111119431,41974,MGNREGA,10146.38,2026-04-02 06:49:39,True,Bank,,63.16
1111119432,24395,MGNREGA,10958.34,2026-04-07 20:37:04,True,ATM,,82.12
1111119433,9035,PMAY,10327.78,2026-04-09 00:26:30,True,ATM,,86.71
1111119434,48718,MGNREGA,21371.55,2026-04-22 21:40:47,True,ATM,,88.08
1111119435,29026,PM-KISAN,11388.81,2026-04-08 02:14:40,True,AEPS,,79.28
1111119436,41866,PMAY,11535.45,2026-04-26 02:49:37,True,ATM,,96.21
1111119437,9049,PMAY,10936.55,2026-04-01 21:34:45,True,ATM,,53.77
1111119438,46117,PM-KISAN,10383.47,2026-04-13 14:07:46,True,AEPS,,95.56
1111119439,1876,PMAY,10018.16,2026-04-16 17:55:18,True,ATM,,51.02
1111119440,13586,PM-KISAN,11770.09,2026-04-21 07:15:45,True,Bank,,95.0
1111119441,49525,PM-KISAN,11152.96,2026-04-01 11:36:18,True,Online,DEV0105,98.92
1111119442,15148,MGNREGA,10166.67,2026-04-26 23:31:24,True,AEPS,,109.55
1111119443,17391,MGNREGA,10763.6,2026-04-19 15:38:14,True,AEPS,,107.8
1111119444,44022,PMAY,10003.02,2026-04-14 00:47:39,True,Bank,,50.86
1111119445,8107,PM-KISAN,10816.31,2026-04-20 12:21:08,True,Bank,,105.89
1111119446,11651,PM-KISAN,10932.38,2026-04-17 23:38:31,True,Bank,,77.75
1111119447,30995,MGNREGA,11099.13,2026-04-05 12:26:03,True,Online,DEV0165,80.18
1111119448,41438,PM-KISAN,10908.09,2026-04-13 03:24:58,True,AEPS,,90.12
1111119449,38096,MGNREGA,11738.52,2026-04-17 16:47:05,True,ATM,,95.7
1111119450,45192,PM-KISAN,10620.43,2026-04-02 08:06:22,True,Online,DEV0099,82.07
1111119451,15858,PMAY,11073.53,2026-04-23 23:51:29,True,AEPS,,2.41
1111119452,9622,MGNREGA,10115.87,2026-04-21 09:19:03,True,Online,DEV0116,61.33
1111119453,40443,MGNREGA,11473.4,2026-04-01 05:48:55,True,ATM,,86.13
1111119454,33506,PM-KISAN,10891.45,2026-04-29 02:35:30,True,ATM,,78.27
1111119455,26474,MGNREGA,11363.3,2026-04-30 16:55:58,True,ATM,,113.64
1111119456,15341,MGNREGA,22635.28,2026-04-02 03:34:14,True,Bank,,52.26
1111119457,2992,PMAY,10491.3,2026-04-09 22:08:40,True,Bank,,48.4
1111119458,25296,MGNREGA,11006.52,2026-04-18 08:48:10,True,AEPS,,116.77
1111119459,7769,PM-KISAN,11554.72,2026-04-08 05:03:39,True,Online,DEV0105,72.02
1111119460,42529,MGNREGA,10099.9,2026-04-24 14:27:40,True,Online,DEV0122,61.89
1111119461,21106,PM-KISAN,10621.51,2026-04-10 23:57:19,True,ATM,,70.77
1111119462,845,PM-KISAN,10182.8,2026-04-05 03:13:16,True,Bank,,63.62
1111119463,48001,PMAY,11561.36,2026-04-21 23:00:04,True,AEPS,,64.19
1111119464,38866,PMAY,11841.54,2026-04-25 08:44:14,True,AEPS,,72.82
1111119465,14305,PM-KISAN,11784.61,2026-04-11 12:46:08,True,Online,DEV0003,102.8
1111119466,48365,PMAY,10566.86,2026-04-07 02:24:21,True,ATM,,91.95
1111119467,22810,MGNREGA,11316.84,2026-04-07 11:17:38,True,AEPS,,62.74
1111119468,39727,PM-KISAN,10522.7,2026-04-27 06:00:53,True,AEPS,,80.22
1111119469,1825,PM-KISAN,10920.2,2026-04-24 01:05:10,True,ATM,,70.1
1111119470,29876,PMAY,11690.13,2026-04-12 20:33:07,True,Bank,,113.8
1111119471,15808,PMAY,11344.55,2026-04-03 10:12:04,True,Online,DEV0091,103.02
1111119472,18684,PM-KISAN,11735.28,2026-04-27 20:48:54,True,Bank,,48.52
1111119473,22156,PMAY,11971.84,2026-04-02 00:58:27,True,AEPS,,97.34
1111119474,37886,PM-KISAN,11645.37,2026-04-27 15:14:35,True,ATM,,109.29
1111119475,41116,PM-KISAN,11799.0,2026-04-30 07:10:52,True,Online,DEV0105,60.32
1111119476,32583,MGNREGA,11055.9,2026-04-24 16:31:52,True,ATM,,99.13
1111119477,43811,PM-KISAN,11594.49,2026-04-25 00:46:32,True,ATM,,100.63
1111119478,21816,PMAY,11854.9,2026-04-18 20:52:03,True,ATM,,115.41
1111119479,27140,PM-KISAN,11641.74,2026-04-15 04:06:39,True,ATM,,71.76
1111119480,37639,MGNREGA,11241.58,2026-04-16 16:39:54,False,AEPS,,82.24
1111119481,29399,MGNREGA,11302.9,2026-04-19 19:04:27,True,Online,DEV0074,106.0
1111119482,45467,PMAY,10350.79,2026-04-24 09:26:20,True,AEPS,,56.58
1111119483,85,PMAY,11683.15,2026-04-07 01:33:12,True,Online,DEV0005,86.5
1111119484,26021,PM-KISAN,11610.95,2026-04-06 03:48:08,True,Bank,,67.6
1111119485,10831,MGNREGA,11165.76,2026-04-07 21:21:49,True,Online,DEV0114,88.75
1111119486,48210,PMAY,11506.92,2026-04-18 20:58:21,True,AEPS,,93.94
1111119487,12758,MGNREGA,11768.43,2026-04-25 07:10:36,True,ATM,,63.39
1111119488,10992,PM-KISAN,10291.89,2026-04-13 09:23:56,True,Online,DEV0055,107.11
1111119489,6732,MGNREGA,10240.86,2026-04-03 09:59:02,True,AEPS,,85.92
1111119490,23452,MGNREGA,10945.0,2026-04-08 23:28:22,True,AEPS,,105.07
1111119491,7693,PMAY,10457.16,2026-04-08 12:44:01,True,ATM,,119.48
1111119492,22260,PMAY,11620.0,2026-04-21 07:24:56,True,ATM,,91.2
1111119493,26997,MGNREGA,10228.47,2026-04-05 15:23:53,True,ATM,,71.64
1111119494,39991,MGNREGA,29651.78,2026-04-06 10:59:45,True,AEPS,,67.83
1111119495,43411,PMAY,10308.81,2026-04-04 17:41:14,True,ATM,,70.29
1111119496,4557,PM-KISAN,10992.75,2026-04-21 14:22:37,True,ATM,,80.98
1111119497,32147,PMAY,11680.51,2026-04-13 19:19:25,True,AEPS,,70.3
1111119498,23125,MGNREGA,10969.48,2026-04-10 03:28:44,True,Online,DEV0110,58.08
1111119499,28463,PM-KISAN,10300.71,2026-04-08 04:18:38,True,AEPS,,104.61
1111119500,462,PMAY,10828.45,2026-04-29 03:34:02,True,Online,DEV0067,7.02
1111119501,47245,PMAY,11921.24,2026-04-12 18:12:37,True,Bank,,2.37
1111119502,6245,PMAY,11767.8,2026-04-13 22:20:37,True,Bank,,55.75
1111119503,27107,PM-KISAN,10578.07,2026-04-26 09:21:12,True,Bank,,54.21
1111119504,16666,PMAY,10724.8,2026-04-03 04:51:24,True,AEPS,,48.48
1111119505,32117,PMAY,10199.79,2026-04-25 02:19:50,True,Online,DEV0060,52.08
1111119506,15265,PMAY,11952.99,2026-04-05 19:49:17,True,Bank,,81.56
1111119507,39355,PMAY,10288.0,2026-04-14 17:39:31,True,AEPS,,112.07
1111119508,19651,PM-KISAN,10527.22,2026-04-19 00:20:36,True,ATM,,49.45
1111119509,9939,PMAY,10027.61,2026-04-23 06:08:26,True,Bank,,66.67
1111119510,8388,MGNREGA,10234.01,2026-04-23 23:18:46,True,Bank,,113.48
1111119511,33028,PMAY,10467.24,2026-04-19 19:00:57,True,ATM,,68.73
1111119512,26698,PM-KISAN,10109.17,2026-04-11 23:50:23,True,ATM,,4.15
1111119513,25888,PMAY,10056.08,2026-04-15 01:17:32,True,ATM,,98.52
1111119514,20359,PM-KISAN,11058.49,2026-04-02 04:42:56,True,Online,DEV0199,82.87
1111119515,848,MGNREGA,11963.04,2026-04-23 12:59:22,True,Online,DEV0029,102.06
1111119516,17890,MGNREGA,10186.08,2026-04-03 10:13:13,True,Bank,,95.62
1111119517,43444,PM-KISAN,11528.73,2026-04-11 09:08:52,True,Bank,,107.57
1111119518,38092,PMAY,10393.08,2026-04-16 19:13:12,True,ATM,,103.2
1111119519,15552,PM-KISAN,10526.05,2026-04-01 16:20:08,True,ATM,,86.8
1111119520,12683,PM-KISAN,11845.45,2026-04-20 22:10:03,True,ATM,,63.33
1111119521,40918,PMAY,10294.67,2026-04-15 07:42:54,True,ATM,,54.44
1111119522,24666,PM-KISAN,11832.24,2026-04-27 21:17:13,True,AEPS,,109.66
1111119523,37826,MGNREGA,10900.52,2026-04-24 22:05:24,True,ATM,,95.15
1111119524,8174,PMAY,10811.01,2026-04-12 14:14:53,True,AEPS,,118.93
1111119525,5835,MGNREGA,11640.82,2026-04-01 05:57:09,True,AEPS,,84.69
1111119526,38392,PMAY,11564.12,2026-04-26 10:01:43,True,Bank,,86.73
1111119527,19521,PM-KISAN,10648.09,2026-04-15 19:06:50,True,Online,DEV0028,96.3
1111119528,37812,PM-KISAN,11627.07,2026-04-01 11:02:55,True,Bank,,119.21
1111119529,35339,MGNREGA,11487.21,2026-04-24 21:51:55,True,AEPS,,62.65
1111119530,8423,PM-KISAN,10037.05,2026-04-16 18:57:45,True,Bank,,69.35
1111119531,9398,PMAY,11997.89,2026-04-19 03:50:59,True,Online,DEV0004,107.52
1111119532,43177,PMAY,10696.07,2026-04-04 02:59:33,False,ATM,,64.6
1111119533,5346,MGNREGA,11208.84,2026-04-23 21:56:13,True,Bank,,114.09
1111119534,36803,PMAY,10875.18,2026-04-01 03:40:36,True,ATM,,69.17
1111119535,44154,PM-KISAN,11518.23,2026-04-11 15:36:34,True,ATM,,104.28
1111119536,29389,PM-KISAN,10656.4,2026-04-15 03:59:17,True,ATM,,59.11
1111119537,37061,PMAY,10269.92,2026-04-01 11:54:02,True,AEPS,,64.67
1111119538,23152,PMAY,10100.88,2026-04-18 04:20:39,True,AEPS,,90.06
